2026-04-15,SMH,6.97,MARKET_NOISE,HOLD_NOISE,453,694.46,5.00,8.15,5.00,4.79,5.00,1.9741,7.2406,0,0,0,0,0,0,0,0.00
2026-04-15,TPL,8.36,IDIOSYNCRATIC_DECAY,WATCH,417.3,694.46,9.61,7.50,6.88,5.06,5.00,0.4642,-23.5318,0,0,0,0,0,1,0,0.00
2026-04-15,MELI,6.39,INSUFFICIENT_DATA,HOLD,1872.12,694.46,6.54,5.00,8.71,4.78,5.00,1.0000,0.0000,0,0,0,0,0,1,0,0.00
2026-04-15,VRT,6.92,INSUFFICIENT_DATA,HOLD,301.16,694.46,7.53,5.00,7.77,5.29,5.00,1.0000,0.0000,0,0,0,0,0,1,0,0.00
2026-04-15,MU,6.51,INSUFFICIENT_DATA,HOLD,456.23,694.46,6.50,5.00,9.29,5.27,5.00,1.0000,0.0000,0,0,0,0,0,1,0,0.00
2026-04-15,AVNV,5.00,INSUFFICIENT_DATA,HOLD,83.2331,694.46,5.00,5.00,5.00,5.00,5.00,1.0000,0.0000,0,0,0,0,0,0,0,0.00
2026-04-15,BWXT,5.80,MARKET_NOISE,HOLD_NOISE,238.42,694.46,4.94,9.63,6.43,5.25,5.00,2.3336,7.5465,0,0,0,0,0,0,0,0.00
2026-04-15,GEV,8.81,MARKET_NOISE,ADD,985.92,694.46,9.61,9.09,8.75,5.00,5.00,1.5296,13.5401,0,0,0,0,0,0,0,-0.00
2026-04-15,CRWD,5.73,IDIOSYNCRATIC_DECAY,WATCH,411.16,694.46,5.27,6.33,8.17,4.77,5.00,1.1240,-10.2536,0,0,0,0,0,0,0,-0.00
2026-04-15,SHLD,7.62,WATCH,HOLD,74.59,694.46,5.00,9.13,5.00,4.82,5.00,0.9031,-6.4722,0,0,0,0,0,0,0,0.00
2026-04-15,RKLB,4.75,IDIOSYNCRATIC_DECAY,WATCH,73.6,694.46,2.91,10.00,7.22,5.34,5.00,3.1141,-10.5607,0,0,0,0,0,0,0,0.00
2026-04-15,SCCO,6.78,MARKET_NOISE,HOLD_NOISE,189.3,694.46,8.20,9.15,0.00,4.82,5.00,2.0504,1.5784,0,0,0,0,0,1,0,-0.00
2026-04-15,LLY,7.98,IDIOSYNCRATIC_DECAY,WATCH,905.03,694.46,9.22,6.06,7.56,4.76,5.00,0.6426,-9.1778,0,0,0,0,0,0,0,0.00
2026-04-15,CRS,7.09,MARKET_NOISE,HOLD_NOISE,428.67,694.46,6.50,10.00,8.68,5.28,5.00,1.6890,10.8842,0,0,0,0,0,0,0,0.00
2026-04-15,APO,6.79,MARKET_NOISE,HOLD_NOISE,120.54,694.46,6.97,7.00,7.83,4.73,5.00,1.1068,6.7840,0,0,0,0,0,0,0,-0.00
2026-04-15,EME,8.84,MARKET_NOISE,HOLD_NOISE,803.64,694.46,9.66,9.96,7.52,5.32,5.00,1.5478,6.1779,0,0,0,0,0,0,0,0.00
2026-04-16,SMH,6.92,MARKET_NOISE,HOLD_NOISE,454.8,699.94,5.00,8.08,5.00,4.76,5.00,1.9547,5.6458,0,0,0,0,0,0,0,0.00
2026-04-16,TPL,8.38,IDIOSYNCRATIC_DECAY,WATCH,426.27,699.94,9.61,7.50,6.88,5.22,5.00,0.4811,-23.2330,0,0,0,0,0,1,0,0.00
2026-04-16,MELI,6.55,MARKET_NOISE,HOLD_NOISE,1822.13,699.94,6.54,6.18,8.71,4.78,5.00,1.2752,2.7898,0,0,0,0,0,1,0,-0.00
2026-04-16,VRT,7.59,MARKET_NOISE,HOLD_NOISE,294.13,699.94,7.53,9.95,7.77,5.33,5.00,2.4877,1.3907,0,0,0,0,0,1,0,-0.00
2026-04-16,MU,7.14,IDIOSYNCRATIC_DECAY,WATCH,457.23,699.94,6.50,10.00,9.29,5.03,5.00,2.3165,-11.2492,0,0,0,0,0,1,0,0.00
2026-04-16,AVNV,8.05,MARKET_NOISE,HOLD_NOISE,83.2267,699.94,5.00,9.69,5.00,5.00,5.00,1.0434,0.4916,0,0,0,0,0,0,0,0.00
2026-04-16,BWXT,5.80,MARKET_NOISE,HOLD_NOISE,230.8,699.94,4.94,9.61,6.43,5.22,5.00,2.3145,4.8542,0,0,0,0,0,0,0,0.00
2026-04-16,GEV,8.87,MARKET_NOISE,ADD,978.32,699.94,9.61,9.21,8.75,5.36,5.00,1.5079,10.2556,0,0,0,0,0,0,0,-0.00
2026-04-16,CRWD,5.85,IDIOSYNCRATIC_DECAY,WATCH,418.2,699.94,5.27,6.80,8.17,5.23,5.00,1.1588,-10.1236,0,0,0,0,0,0,0,-0.00
2026-04-16,SHLD,7.50,WATCH,HOLD,73.74,699.94,5.00,8.85,5.00,5.00,5.00,0.8997,-6.9515,0,0,0,0,0,0,0,0.00
2026-04-16,RKLB,4.68,IDIOSYNCRATIC_DECAY,WATCH,82.93,699.94,2.91,10.00,7.22,4.77,5.00,3.1066,-19.8493,0,0,0,0,0,0,0,0.00
2026-04-16,LLY,7.98,WATCH,HOLD,903.99,699.94,9.22,6.00,7.56,4.77,5.00,0.6142,-5.3904,0,0,0,0,0,0,0,0.00
2026-04-16,APO,6.82,MARKET_NOISE,HOLD_NOISE,120.81,699.94,6.97,7.00,7.83,5.02,5.00,1.1649,5.6367,0,0,0,0,0,0,0,-0.00
2026-04-16,EME,8.77,MARKET_NOISE,HOLD_NOISE,792.25,699.94,9.66,10.00,7.52,4.79,5.00,1.5157,3.7202,0,0,0,0,0,0,0,0.00
2026-04-16,FMTM,4.11,MARKET_NOISE,HOLD_NOISE,37.4856,699.94,2.40,10.00,5.00,5.00,5.00,1.4326,0.2348,0,0,0,0,0,0,0,0.00
2026-04-17,SMH,6.83,MARKET_NOISE,HOLD_NOISE,464.16,701.66,5.00,7.94,5.00,4.77,5.00,1.9530,3.6497,0,0,0,0,0,0,0,0.00
2026-04-17,TPL,8.32,IDIOSYNCRATIC_DECAY,WATCH,422.58,701.66,9.61,7.50,6.88,4.78,5.00,0.4988,-22.6174,0,0,0,0,0,1,0,0.00
2026-04-17,MELI,6.62,MARKET_NOISE,HOLD_NOISE,1855.83,701.66,6.54,6.73,8.71,4.79,5.00,1.2840,-0.0077,0,0,0,0,0,1,0,-0.00
2026-04-17,VRT,7.57,WATCH,HOLD,307.34,701.66,7.53,10.00,7.77,5.16,5.00,2.4665,-3.8879,0,0,0,0,0,1,0,-0.00
2026-04-17,MU,7.13,IDIOSYNCRATIC_DECAY,WATCH,455.07,701.66,6.50,10.00,9.29,4.95,5.00,2.3061,-15.0008,0,0,0,0,0,1,0,0.00
2026-04-17,AVNV,8.25,MARKET_NOISE,HOLD_NOISE,84.33,701.66,5.00,10.00,5.00,5.00,5.00,1.0523,0.1364,0,0,0,0,0,0,0,0.00
2026-04-17,GEV,8.87,MARKET_NOISE,HOLD_NOISE,1002.75,701.66,9.61,9.78,8.75,4.77,5.00,1.4912,4.8912,0,0,0,0,0,0,0,-0.00
2026-04-17,CRWD,5.82,IDIOSYNCRATIC_DECAY,WATCH,423.95,701.66,5.27,7.00,8.17,4.82,5.00,1.1573,-11.0797,0,0,0,0,0,0,0,-0.00
2026-04-17,SHLD,7.43,IDIOSYNCRATIC_DECAY,WATCH,73.35,701.66,5.00,8.73,5.00,5.00,5.00,0.9046,-8.5522,0,0,0,0,0,0,0,0.00
2026-04-17,RKLB,4.71,MARKET_NOISE,HOLD_NOISE,84.8,701.66,2.91,9.89,7.22,5.09,5.00,3.2192,-0.2222,0,0,0,0,0,0,0,0.00
2026-04-17,LLY,8.08,WATCH,HOLD,927.03,701.66,9.22,6.74,7.56,4.77,5.00,0.6158,-5.2773,0,0,0,0,0,0,0,0.00
2026-04-17,FMTM,4.11,MARKET_NOISE,HOLD_NOISE,38.08,701.66,2.40,10.00,5.00,5.00,5.00,1.4372,-0.4991,0,0,0,0,0,0,0,0.00
2026-04-17,CEG,6.06,IDIOSYNCRATIC_DECAY,INSUFFICIENT_DATA,296.21,701.66,5.78,6.00,8.65,4.77,5.00,0.9616,-11.5482,0,0,0,0,0,0,0,0.00
2026-04-22,SMH,6.87,MARKET_NOISE,HOLD_NOISE,476.83,704.08,5.00,8.00,5.00,4.77,5.00,1.9710,4.0832,0,0,0,0,0,0,0,0.00
2026-04-22,TPL,8.08,IDIOSYNCRATIC_DECAY,INSUFFICIENT_DATA,439.5,704.08,9.33,6.50,6.88,4.71,5.00,0.3564,-19.7262,0,0,0,0,0,1,0,0.00
2026-04-22,VRT,7.28,MARKET_NOISE,HOLD_NOISE,305.14,704.08,6.90,10.00,7.77,4.77,5.00,2.5932,2.7774,0,0,0,0,0,1,0,0.00
2026-04-22,MU,6.90,WATCH,INSUFFICIENT_DATA,487.48,704.08,5.83,10.00,9.29,5.08,5.00,2.4197,-6.8443,0,0,0,0,0,1,0,0.00
2026-04-22,AVNV,7.95,MARKET_NOISE,HOLD_NOISE,82.9613,704.08,5.00,9.54,5.00,5.00,5.00,1.1256,-1.7615,0,0,0,0,0,0,0,0.00
2026-04-22,GEV,7.57,MARKET_NOISE,HOLD_NOISE,1127.56,704.08,7.08,10.00,8.75,5.10,5.00,1.6207,0.2678,0,0,0,0,0,0,0,0.00
2026-04-22,CRWD,6.91,MARKET_NOISE,HOLD_NOISE,466.68,704.08,6.43,9.00,8.17,4.76,5.00,1.0937,0.6558,0,0,0,0,0,0,0,0.00
2026-04-22,SHLD,6.26,WATCH,INSUFFICIENT_DATA,70.29,704.08,5.00,6.94,5.00,5.00,5.00,0.9386,-10.4920,0,0,0,0,0,0,0,0.00
2026-04-22,RKLB,4.90,MARKET_NOISE,HOLD_NOISE,90.04,704.08,3.01,10.00,7.22,5.10,5.00,3.1664,3.8829,0,0,0,0,0,0,0,0.00
2026-04-22,LLY,7.83,WATCH,INSUFFICIENT_DATA,921.48,704.08,8.93,5.49,7.56,5.14,5.00,0.7570,-6.4523,0,0,0,0,0,0,0,0.00
2026-04-22,FMTM,4.09,MARKET_NOISE,HOLD_NOISE,38.6606,704.08,2.26,10.00,5.00,4.81,5.00,1.4675,0.3670,0,0,0,0,0,0,0,0.00
2026-04-22,CEG,4.96,WATCH,INSUFFICIENT_DATA,287.16,704.08,4.41,3.57,8.65,4.79,5.00,0.8589,-10.5441,0,0,0,0,0,0,0,0.00
2026-04-22,GOOGC,3.36,INSUFFICIENT_DATA,HOLD,0,704.08,2.26,5.00,5.00,5.00,5.00,1.0000,0.0000,0,0,0,0,0,0,0,0.00
2026-04-23,SMH,6.87,MARKET_NOISE,HOLD_NOISE,481.85,711.21,5.00,8.00,5.00,4.77,5.00,1.9688,3.3510,0,0,0,0,0,0,0,0.00
2026-04-23,TPL,8.08,IDIOSYNCRATIC_DECAY,INSUFFICIENT_DATA,439.15,711.21,9.33,6.50,6.88,4.79,5.00,0.2574,-20.1772,0,0,0,0,0,1,0,0.00
2026-04-23,VRT,7.34,WATCH,INSUFFICIENT_DATA,321.75,711.21,6.90,10.00,7.77,5.29,5.00,2.4996,-9.5636,0,0,0,0,0,1,0,0.00
2026-04-23,MU,6.87,MARKET_NOISE,HOLD_NOISE,481.72,711.21,5.83,10.00,9.29,4.76,5.00,2.4483,1.4957,0,0,0,0,0,1,0,0.00
2026-04-23,AVNV,7.80,MARKET_NOISE,HOLD_NOISE,82.17,711.21,5.00,9.30,5.00,5.00,5.00,1.1178,-2.1017,0,0,0,0,0,0,0,0.00
2026-04-23,GEV,7.26,MARKET_NOISE,HOLD_NOISE,1149.53,711.21,7.08,8.00,8.75,5.03,5.00,1.9118,7.0034,0,0,0,0,0,0,0,0.00
2026-04-23,CRWD,6.75,MARKET_NOISE,HOLD_NOISE,445.39,711.21,6.43,7.62,8.17,5.23,5.00,1.1500,8.5341,0,0,0,0,0,0,0,0.00
2026-04-23,SHLD,5.83,WATCH,INSUFFICIENT_DATA,68.83,711.21,5.00,6.28,5.00,5.00,5.00,0.9418,-10.9993,0,0,0,0,0,0,0,0.00
2026-04-23,RKLB,4.90,MARKET_NOISE,HOLD_NOISE,84.6,711.21,3.01,10.00,7.22,5.13,5.00,3.2787,7.1506,0,0,0,0,0,0,0,0.00
2026-04-23,LLY,7.83,MARKET_NOISE,HOLD_NOISE,917.65,711.21,8.93,5.34,7.56,5.33,5.00,0.7255,-4.4009,0,0,0,0,0,0,0,0.00
2026-04-23,FMTM,4.11,MARKET_NOISE,HOLD_NOISE,38.8151,711.21,2.26,10.00,5.00,5.00,5.00,1.4415,-3.2050,0,0,0,0,0,0,0,0.00
2026-04-23,CEG,5.03,WATCH,INSUFFICIENT_DATA,292.77,711.21,4.41,4.02,8.65,4.82,5.00,0.9277,-10.8497,0,0,0,0,0,0,0,0.00
2026-04-23,GOOGC,3.36,INSUFFICIENT_DATA,HOLD,0,711.21,2.26,5.00,5.00,5.00,5.00,1.0000,0.0000,0,0,0,0,0,0,0,0.00
