Ticker,Company Name,Date,Price,Open,High,Low,Vol.,Change %
LLY,Eli Lilly and Co,4/1/2026,954.52,926.88,976.68,925.99,6.27M,3.78%
LLY,Eli Lilly and Co,3/31/2026,919.77,893.49,924.14,892.14,3.46M,3.74%
LLY,Eli Lilly and Co,3/30/2026,886.63,888.48,897.43,883.11,3.07M,0.96%
LLY,Eli Lilly and Co,3/27/2026,878.24,896.00,900.83,877.11,2.74M,-2.09%
LLY,Eli Lilly and Co,3/26/2026,897.00,912.38,916.35,896.29,2.16M,-2.11%
LLY,Eli Lilly and Co,3/25/2026,916.31,912.49,922.15,909.09,2.18M,1.47%
LLY,Eli Lilly and Co,3/24/2026,903.02,907.00,908.67,895.61,2.57M,-0.83%
LLY,Eli Lilly and Co,3/23/2026,910.55,913.49,926.78,907.23,2.82M,0.42%
LLY,Eli Lilly and Co,3/20/2026,906.70,910.55,925.38,899.29,4.82M,-1.18%
LLY,Eli Lilly and Co,3/19/2026,917.50,914.00,924.53,910.86,2.38M,-0.06%
LLY,Eli Lilly and Co,3/18/2026,918.05,925.00,929.00,905.11,3.44M,-1.32%
LLY,Eli Lilly and Co,3/17/2026,930.35,978.92,981.16,925.25,5.64M,-5.94%
LLY,Eli Lilly and Co,3/16/2026,989.12,991.98,998.17,975.51,2.29M,0.41%
LLY,Eli Lilly and Co,3/13/2026,985.08,980.13,"1,003.22",978.00,1.98M,0.80%
LLY,Eli Lilly and Co,3/12/2026,977.25,993.45,994.50,973.16,2.34M,-2.26%
LLY,Eli Lilly and Co,3/11/2026,999.84,"1,000.03","1,002.93",990.30,1.45M,-0.15%
LLY,Eli Lilly and Co,3/10/2026,"1,001.35","1,006.00","1,012.00",994.00,1.66M,-0.70%
LLY,Eli Lilly and Co,3/9/2026,"1,008.39",986.89,"1,008.93",980.58,2.80M,1.82%
LLY,Eli Lilly and Co,3/6/2026,990.33,975.00,991.22,966.09,2.63M,0.72%
LLY,Eli Lilly and Co,3/5/2026,983.26,990.00,993.56,965.60,3.77M,-2.02%
LLY,Eli Lilly and Co,3/4/2026,"1,003.57","1,011.63","1,015.66",993.66,1.97M,-0.41%
LLY,Eli Lilly and Co,3/3/2026,"1,007.73","1,015.00","1,020.01",995.07,2.85M,-1.01%
LLY,Eli Lilly and Co,3/2/2026,"1,017.97","1,044.62","1,056.20","1,013.00",3.09M,-3.23%
LLY,Eli Lilly and Co,2/27/2026,"1,051.99","1,019.17","1,053.00","1,017.36",4.33M,2.93%
LLY,Eli Lilly and Co,2/26/2026,"1,022.02","1,024.08","1,026.92","1,007.38",2.67M,-0.66%
LLY,Eli Lilly and Co,2/25/2026,"1,028.83","1,036.58","1,053.63","1,027.00",2.48M,-1.28%
LLY,Eli Lilly and Co,2/24/2026,"1,042.15","1,042.95","1,058.90","1,024.08",2.80M,-1.55%
LLY,Eli Lilly and Co,2/23/2026,"1,058.56","1,047.02","1,064.45","1,034.00",4.77M,4.86%
LLY,Eli Lilly and Co,2/20/2026,"1,009.52","1,023.86","1,028.65","1,002.46",3.25M,-1.34%
LLY,Eli Lilly and Co,2/19/2026,"1,023.22","1,010.82","1,025.22","1,007.00",2.15M,0.26%
LLY,Eli Lilly and Co,2/18/2026,"1,020.56","1,032.36","1,037.54","1,011.31",3.24M,-1.50%
LLY,Eli Lilly and Co,2/17/2026,"1,036.05","1,045.61","1,067.00","1,034.88",2.98M,-0.38%
LLY,Eli Lilly and Co,2/13/2026,"1,040.00","1,039.98","1,064.34","1,033.69",2.70M,0.17%
LLY,Eli Lilly and Co,2/12/2026,"1,038.27","1,024.87","1,059.84","1,012.00",3.59M,2.27%
LLY,Eli Lilly and Co,2/11/2026,"1,015.21","1,026.50","1,030.10","1,012.62",2.60M,-0.96%
LLY,Eli Lilly and Co,2/10/2026,"1,025.00","1,050.66","1,055.65","1,023.88",3.54M,-1.88%
LLY,Eli Lilly and Co,2/9/2026,"1,044.67","1,077.09","1,106.94","1,042.92",3.42M,-1.28%
LLY,Eli Lilly and Co,2/6/2026,"1,058.18","1,056.00","1,060.02","1,033.27",4.89M,3.66%
LLY,Eli Lilly and Co,2/5/2026,"1,020.84","1,065.50","1,075.00","1,005.83",7.74M,-7.79%
LLY,Eli Lilly and Co,2/4/2026,"1,107.12","1,075.12","1,114.00","1,065.00",7.12M,10.33%
LLY,Eli Lilly and Co,2/3/2026,"1,003.46","1,040.75","1,048.80",993.58,5.48M,-3.90%
LLY,Eli Lilly and Co,2/2/2026,"1,044.13","1,037.57","1,057.41","1,037.57",2.76M,0.67%
LLY,Eli Lilly and Co,1/30/2026,"1,037.15","1,033.30","1,048.57","1,020.00",3.30M,1.27%
LLY,Eli Lilly and Co,1/29/2026,"1,024.14","1,025.36","1,040.00","1,018.00",2.29M,0.03%
LLY,Eli Lilly and Co,1/28/2026,"1,023.80","1,029.11","1,029.69","1,004.14",3.30M,-1.51%
LLY,Eli Lilly and Co,1/27/2026,"1,039.51","1,064.11","1,073.39","1,034.81",2.59M,-2.19%
LLY,Eli Lilly and Co,1/26/2026,"1,062.75","1,062.21","1,067.08","1,043.32",2.24M,-0.14%
LLY,Eli Lilly and Co,1/23/2026,"1,064.29","1,083.73","1,084.32","1,063.02",2.59M,-2.12%
LLY,Eli Lilly and Co,1/22/2026,"1,087.38","1,078.52","1,095.48","1,071.74",2.48M,0.82%
LLY,Eli Lilly and Co,1/21/2026,"1,078.52","1,043.86","1,081.33","1,042.02",3.69M,3.58%
LLY,Eli Lilly and Co,1/20/2026,"1,041.29","1,028.15","1,045.85","1,015.96",2.48M,0.28%
LLY,Eli Lilly and Co,1/16/2026,"1,038.40","1,024.43","1,049.94","1,018.00",3.83M,0.53%
LLY,Eli Lilly and Co,1/15/2026,"1,032.97","1,062.56","1,067.65","1,012.57",4.18M,-3.76%
LLY,Eli Lilly and Co,1/14/2026,"1,073.29","1,081.75","1,084.00","1,061.12",1.91M,-0.36%
LLY,Eli Lilly and Co,1/13/2026,"1,077.19","1,083.00","1,090.22","1,069.09",2.19M,-0.35%
LLY,Eli Lilly and Co,1/12/2026,"1,081.00","1,058.00","1,083.36","1,058.00",2.38M,1.64%
LLY,Eli Lilly and Co,1/9/2026,"1,063.56","1,086.82","1,104.52","1,063.03",2.56M,-1.99%
LLY,Eli Lilly and Co,1/8/2026,"1,085.19","1,113.69","1,133.95","1,070.15",3.16M,-2.07%
LLY,Eli Lilly and Co,1/7/2026,"1,108.09","1,077.00","1,117.66","1,075.96",4.65M,4.14%
LLY,Eli Lilly and Co,1/6/2026,"1,064.04","1,044.11","1,070.83","1,039.93",2.69M,2.16%
LLY,Eli Lilly and Co,1/5/2026,"1,041.51","1,069.23","1,085.38","1,033.38",4.08M,-3.60%
LLY,Eli Lilly and Co,1/2/2026,"1,080.36","1,076.40","1,080.66","1,052.08",2.47M,0.53%
LLY,Eli Lilly and Co,12/31/2025,"1,074.68","1,079.76","1,083.50","1,074.43",1.65M,-0.47%
LLY,Eli Lilly and Co,12/30/2025,"1,079.75","1,078.96","1,082.37","1,072.07",1.25M,0.09%
LLY,Eli Lilly and Co,12/29/2025,"1,078.73","1,077.95","1,085.50","1,074.38",1.65M,0.09%
LLY,Eli Lilly and Co,12/26/2025,"1,077.75","1,076.98","1,081.39","1,068.30",1.01M,0.07%
LLY,Eli Lilly and Co,12/24/2025,"1,076.98","1,074.64","1,085.73","1,072.71",932.80K,0.50%
LLY,Eli Lilly and Co,12/23/2025,"1,071.64","1,063.50","1,088.48","1,063.50",2.11M,-0.45%
LLY,Eli Lilly and Co,12/22/2025,"1,076.48","1,076.72","1,083.48","1,063.00",2.63M,0.47%
LLY,Eli Lilly and Co,12/19/2025,"1,071.44","1,059.01","1,075.38","1,059.01",5.83M,1.38%
LLY,Eli Lilly and Co,12/18/2025,"1,056.88","1,041.80","1,079.26","1,039.54",3.85M,1.45%
LLY,Eli Lilly and Co,12/17/2025,"1,041.79","1,064.30","1,064.30","1,036.41",3.73M,-1.19%
LLY,Eli Lilly and Co,12/16/2025,"1,054.29","1,063.50","1,068.25","1,036.23",4.02M,-0.74%
LLY,Eli Lilly and Co,12/15/2025,"1,062.19","1,032.55","1,065.00","1,032.55",4.65M,3.38%
LLY,Eli Lilly and Co,12/12/2025,"1,027.51","1,008.76","1,028.90","1,003.50",3.28M,1.80%
LLY,Eli Lilly and Co,12/11/2025,"1,009.38","1,008.15","1,031.56",987.00,4.52M,1.58%
LLY,Eli Lilly and Co,12/10/2025,993.64,985.00,"1,003.00",977.12,2.97M,1.16%
LLY,Eli Lilly and Co,12/9/2025,982.22,"1,002.84","1,012.00",979.18,2.57M,-1.54%
LLY,Eli Lilly and Co,12/8/2025,997.59,"1,010.74","1,014.20",988.88,3.09M,-1.26%
LLY,Eli Lilly and Co,12/5/2025,"1,010.31","1,023.84","1,027.39","1,004.00",2.50M,-0.41%
LLY,Eli Lilly and Co,12/4/2025,"1,014.49","1,032.63","1,032.63","1,007.18",3.85M,-1.85%
LLY,Eli Lilly and Co,12/3/2025,"1,033.56","1,046.39","1,051.48","1,022.32",3.45M,-1.20%
LLY,Eli Lilly and Co,12/2/2025,"1,046.12","1,052.57","1,068.18","1,040.36",3.28M,-1.11%
LLY,Eli Lilly and Co,12/1/2025,"1,057.89","1,074.38","1,084.15","1,055.00",3.07M,-1.63%
LLY,Eli Lilly and Co,11/28/2025,"1,075.47","1,096.72","1,099.05","1,067.69",2.73M,-2.61%
LLY,Eli Lilly and Co,11/26/2025,"1,104.34","1,102.00","1,111.99","1,098.10",3.09M,-0.50%
LLY,Eli Lilly and Co,11/25/2025,"1,109.94","1,075.82","1,111.11","1,073.25",4.18M,3.72%
LLY,Eli Lilly and Co,11/24/2025,"1,070.16","1,056.77","1,075.72","1,049.38",5.50M,0.99%
LLY,Eli Lilly and Co,11/21/2025,"1,059.70","1,041.00","1,066.65","1,038.00",4.27M,1.57%
LLY,Eli Lilly and Co,11/20/2025,"1,043.29","1,045.50","1,057.00","1,038.25",3.14M,-0.60%
LLY,Eli Lilly and Co,11/19/2025,"1,049.60","1,029.64","1,055.59","1,026.25",3.57M,1.90%
LLY,Eli Lilly and Co,11/18/2025,"1,030.05","1,014.01","1,040.72","1,014.01",3.43M,0.82%
LLY,Eli Lilly and Co,11/17/2025,"1,021.70","1,003.72","1,032.14",998.30,4.72M,-0.35%
LLY,Eli Lilly and Co,11/14/2025,"1,025.28","1,009.00","1,033.62","1,007.78",3.86M,0.24%
LLY,Eli Lilly and Co,11/13/2025,"1,022.87","1,010.09","1,032.95","1,010.09",4.15M,0.50%
LLY,Eli Lilly and Co,11/12/2025,"1,017.78",993.12,"1,022.42",990.10,5.19M,2.95%
LLY,Eli Lilly and Co,11/11/2025,988.62,966.55,999.95,965.28,4.17M,2.27%
LLY,Eli Lilly and Co,11/10/2025,966.64,939.74,981.99,938.41,5.70M,4.57%
LLY,Eli Lilly and Co,11/7/2025,924.37,931.17,932.00,900.90,4.37M,-1.39%
LLY,Eli Lilly and Co,11/6/2025,937.44,928.00,949.90,916.26,6.42M,1.26%
LLY,Eli Lilly and Co,11/5/2025,925.81,911.00,955.46,907.86,7.27M,2.09%
LLY,Eli Lilly and Co,11/4/2025,906.86,891.41,915.22,883.64,5.91M,1.15%
LLY,Eli Lilly and Co,11/3/2025,896.53,866.53,901.34,862.62,5.40M,3.90%
LLY,Eli Lilly and Co,10/31/2025,862.86,839.16,869.91,834.19,5.02M,2.17%
LLY,Eli Lilly and Co,10/30/2025,844.50,837.50,853.00,812.25,6.04M,3.81%
LLY,Eli Lilly and Co,10/29/2025,813.53,827.31,830.29,809.63,3.59M,-0.80%
LLY,Eli Lilly and Co,10/28/2025,820.10,826.00,829.46,814.05,2.49M,-0.76%
LLY,Eli Lilly and Co,10/27/2025,826.41,825.00,826.42,811.48,2.11M,0.12%
LLY,Eli Lilly and Co,10/24/2025,825.45,815.21,834.15,812.50,2.21M,0.54%
LLY,Eli Lilly and Co,10/23/2025,821.04,806.40,824.70,806.02,2.63M,1.06%
LLY,Eli Lilly and Co,10/22/2025,812.43,798.40,815.94,793.82,2.93M,1.61%
LLY,Eli Lilly and Co,10/21/2025,799.57,806.93,812.99,798.71,2.10M,-1.16%
LLY,Eli Lilly and Co,10/20/2025,808.96,805.60,809.41,799.77,2.28M,0.76%
LLY,Eli Lilly and Co,10/17/2025,802.83,788.96,804.44,783.85,3.98M,-2.02%
LLY,Eli Lilly and Co,10/16/2025,819.38,825.07,834.70,815.37,2.27M,-0.87%
LLY,Eli Lilly and Co,10/15/2025,826.57,812.50,830.19,808.58,2.36M,1.75%
LLY,Eli Lilly and Co,10/14/2025,812.35,822.09,822.09,806.00,1.93M,-0.86%
LLY,Eli Lilly and Co,10/13/2025,819.40,832.68,835.32,817.35,2.17M,-1.69%
LLY,Eli Lilly and Co,10/10/2025,833.49,858.00,864.35,830.11,3.43M,-2.56%
LLY,Eli Lilly and Co,10/9/2025,855.35,851.69,860.25,845.70,3.07M,1.14%
LLY,Eli Lilly and Co,10/8/2025,845.72,850.00,856.00,844.99,2.18M,0.25%
LLY,Eli Lilly and Co,10/7/2025,843.63,845.00,848.54,836.58,2.61M,-0.17%
LLY,Eli Lilly and Co,10/6/2025,845.05,839.95,856.57,838.66,3.65M,0.62%
LLY,Eli Lilly and Co,10/3/2025,839.87,824.94,848.13,816.10,5.09M,2.44%
LLY,Eli Lilly and Co,10/2/2025,819.85,814.35,834.46,812.81,4.29M,-0.67%
LLY,Eli Lilly and Co,10/1/2025,825.42,763.30,833.30,763.30,10.12M,8.18%
LLY,Eli Lilly and Co,9/30/2025,763.00,726.96,766.35,725.31,6.23M,5.02%
LLY,Eli Lilly and Co,9/29/2025,726.51,725.55,727.86,716.08,3.31M,0.27%
LLY,Eli Lilly and Co,9/26/2025,724.54,724.12,729.00,717.08,3.56M,1.39%
LLY,Eli Lilly and Co,9/25/2025,714.59,737.67,740.00,712.05,5.14M,-3.67%
LLY,Eli Lilly and Co,9/24/2025,741.85,745.99,746.94,736.16,2.24M,-0.69%
LLY,Eli Lilly and Co,9/23/2025,746.98,750.57,753.00,743.17,2.91M,-1.06%
LLY,Eli Lilly and Co,9/22/2025,754.95,748.56,762.04,746.27,2.53M,0.39%
LLY,Eli Lilly and Co,9/19/2025,751.99,765.00,765.00,749.20,7.35M,-1.43%
LLY,Eli Lilly and Co,9/18/2025,762.93,761.38,772.53,759.01,3.46M,0.37%
LLY,Eli Lilly and Co,9/17/2025,760.13,761.48,776.96,756.34,3.47M,-0.60%
LLY,Eli Lilly and Co,9/16/2025,764.71,745.41,770.38,744.54,3.88M,2.21%
LLY,Eli Lilly and Co,9/15/2025,748.19,753.07,756.34,742.11,2.79M,-0.95%
LLY,Eli Lilly and Co,9/12/2025,755.39,760.17,761.60,748.00,2.20M,-0.12%
LLY,Eli Lilly and Co,9/11/2025,756.28,752.48,761.13,750.37,2.20M,0.22%
LLY,Eli Lilly and Co,9/10/2025,754.62,748.09,755.80,742.48,2.48M,0.53%
LLY,Eli Lilly and Co,9/9/2025,750.61,734.18,752.84,733.87,2.99M,1.62%
LLY,Eli Lilly and Co,9/8/2025,738.64,729.71,742.70,719.22,4.53M,1.57%
LLY,Eli Lilly and Co,9/5/2025,727.21,744.70,744.70,722.57,3.96M,-2.11%
LLY,Eli Lilly and Co,9/4/2025,742.91,736.32,747.00,735.33,2.42M,0.69%
LLY,Eli Lilly and Co,9/3/2025,737.83,732.02,737.83,729.02,2.22M,0.36%
LLY,Eli Lilly and Co,9/2/2025,735.19,727.99,737.14,723.64,3.22M,0.36%
LLY,Eli Lilly and Co,8/29/2025,732.58,732.32,737.42,728.50,2.55M,0.08%
LLY,Eli Lilly and Co,8/28/2025,731.96,735.80,738.59,726.34,3.12M,-0.30%
LLY,Eli Lilly and Co,8/27/2025,734.17,736.96,746.59,731.55,4.33M,-0.25%
LLY,Eli Lilly and Co,8/26/2025,736.03,716.24,736.18,713.10,7.70M,5.85%
LLY,Eli Lilly and Co,8/25/2025,695.33,711.00,713.50,694.23,2.90M,-2.30%
LLY,Eli Lilly and Co,8/22/2025,711.68,715.04,719.46,709.43,3.22M,0.26%
LLY,Eli Lilly and Co,8/21/2025,709.82,705.20,718.40,705.20,3.62M,0.62%
LLY,Eli Lilly and Co,8/20/2025,705.44,701.52,705.80,685.15,4.14M,0.32%
LLY,Eli Lilly and Co,8/19/2025,703.21,706.61,714.27,698.55,5.94M,0.74%
LLY,Eli Lilly and Co,8/18/2025,698.05,695.02,707.75,693.50,5.00M,-0.45%
LLY,Eli Lilly and Co,8/15/2025,701.23,694.20,706.79,685.80,8.22M,2.45%
LLY,Eli Lilly and Co,8/14/2025,684.43,662.00,685.48,655.10,8.40M,3.62%
LLY,Eli Lilly and Co,8/13/2025,660.49,650.40,661.75,644.50,6.31M,3.29%
LLY,Eli Lilly and Co,8/12/2025,639.43,639.50,646.18,629.40,6.93M,0.66%
LLY,Eli Lilly and Co,8/11/2025,635.22,629.41,654.44,625.90,11.29M,1.53%
LLY,Eli Lilly and Co,8/8/2025,625.65,655.00,656.18,623.78,14.13M,-2.37%
LLY,Eli Lilly and Co,8/7/2025,640.86,675.66,678.29,633.20,26.10M,-14.14%
LLY,Eli Lilly and Co,8/6/2025,746.37,756.56,763.00,740.19,4.75M,-2.56%
LLY,Eli Lilly and Co,8/5/2025,765.95,765.57,769.94,759.52,3.62M,-0.40%
LLY,Eli Lilly and Co,8/4/2025,769.00,759.97,774.48,752.57,3.35M,0.87%
LLY,Eli Lilly and Co,8/1/2025,762.33,746.82,768.00,745.99,4.86M,3.01%
LLY,Eli Lilly and Co,7/31/2025,740.07,747.30,766.45,735.44,5.81M,-2.63%
LLY,Eli Lilly and Co,7/30/2025,760.08,774.00,778.10,758.41,4.34M,-0.38%
LLY,Eli Lilly and Co,7/29/2025,762.95,774.50,779.49,755.18,7.10M,-5.59%
LLY,Eli Lilly and Co,7/28/2025,808.11,812.65,820.22,802.50,2.59M,-0.56%
LLY,Eli Lilly and Co,7/25/2025,812.69,809.00,815.19,802.37,2.98M,0.90%
LLY,Eli Lilly and Co,7/24/2025,805.43,801.36,810.14,797.65,2.79M,0.82%
LLY,Eli Lilly and Co,7/23/2025,798.89,780.00,800.09,777.08,2.68M,2.89%
LLY,Eli Lilly and Co,7/22/2025,776.44,763.34,778.29,762.50,2.50M,1.87%
LLY,Eli Lilly and Co,7/21/2025,762.18,768.17,772.00,760.50,3.06M,-1.23%
LLY,Eli Lilly and Co,7/18/2025,771.71,763.86,775.96,760.50,3.36M,1.34%
LLY,Eli Lilly and Co,7/17/2025,761.50,786.79,790.00,760.02,4.11M,-3.58%
LLY,Eli Lilly and Co,7/16/2025,789.80,773.50,796.04,772.16,3.26M,2.34%
LLY,Eli Lilly and Co,7/15/2025,771.75,801.67,805.42,764.38,4.17M,-3.45%
LLY,Eli Lilly and Co,7/14/2025,799.34,790.00,800.88,787.36,2.40M,0.80%
LLY,Eli Lilly and Co,7/11/2025,793.01,786.35,795.73,777.20,2.85M,0.30%
LLY,Eli Lilly and Co,7/10/2025,790.65,789.67,799.49,786.43,3.13M,0.47%
LLY,Eli Lilly and Co,7/9/2025,786.92,783.80,794.00,781.99,2.70M,1.19%
LLY,Eli Lilly and Co,7/8/2025,777.66,774.85,792.69,768.80,3.30M,0.62%
LLY,Eli Lilly and Co,7/7/2025,772.87,780.68,781.15,762.03,2.58M,-1.00%
LLY,Eli Lilly and Co,7/3/2025,780.67,780.46,783.55,773.00,1.45M,0.18%
LLY,Eli Lilly and Co,7/2/2025,779.28,776.50,779.84,768.00,1.98M,0.44%
LLY,Eli Lilly and Co,7/1/2025,775.90,779.53,790.00,773.00,2.73M,-0.47%
LLY,Eli Lilly and Co,6/30/2025,779.53,778.54,785.00,774.00,3.04M,0.53%
LLY,Eli Lilly and Co,6/27/2025,775.45,795.80,802.50,774.64,4.12M,-2.47%
LLY,Eli Lilly and Co,6/26/2025,795.12,793.95,798.80,788.25,3.12M,0.36%
LLY,Eli Lilly and Co,6/25/2025,792.30,779.00,798.95,773.59,3.02M,1.83%
LLY,Eli Lilly and Co,6/24/2025,778.08,772.89,784.44,763.02,2.79M,0.97%
LLY,Eli Lilly and Co,6/23/2025,770.64,770.53,793.21,763.83,3.95M,1.04%
LLY,Eli Lilly and Co,6/20/2025,762.73,786.00,786.00,755.56,6.21M,-2.84%
LLY,Eli Lilly and Co,6/18/2025,785.03,789.95,790.63,779.44,2.44M,-0.78%
LLY,Eli Lilly and Co,6/17/2025,791.24,805.16,805.16,788.93,2.88M,-2.02%
LLY,Eli Lilly and Co,6/16/2025,807.58,821.68,825.00,805.76,2.82M,-1.44%
LLY,Eli Lilly and Co,6/13/2025,819.36,810.34,825.00,808.10,2.75M,0.90%
LLY,Eli Lilly and Co,6/12/2025,812.03,810.33,818.55,806.35,2.27M,0.42%
LLY,Eli Lilly and Co,6/11/2025,808.61,809.65,820.72,805.03,3.13M,0.18%
LLY,Eli Lilly and Co,6/10/2025,807.19,777.09,808.63,777.00,4.74M,4.33%
LLY,Eli Lilly and Co,6/9/2025,773.71,771.95,779.29,767.59,2.26M,0.50%
LLY,Eli Lilly and Co,6/6/2025,769.88,768.48,772.60,765.20,2.07M,0.55%
LLY,Eli Lilly and Co,6/5/2025,765.68,769.50,770.00,753.05,3.64M,-0.02%
LLY,Eli Lilly and Co,6/4/2025,765.84,756.39,772.62,756.00,3.14M,2.01%
LLY,Eli Lilly and Co,6/3/2025,750.78,746.25,757.00,741.46,3.06M,0.49%
LLY,Eli Lilly and Co,6/2/2025,747.12,732.50,747.37,730.70,2.95M,1.28%
LLY,Eli Lilly and Co,5/30/2025,737.67,725.00,745.90,717.11,6.11M,2.09%
LLY,Eli Lilly and Co,5/29/2025,722.57,719.23,727.33,716.96,2.79M,0.44%
LLY,Eli Lilly and Co,5/28/2025,719.39,725.22,729.99,714.74,2.95M,-0.80%
LLY,Eli Lilly and Co,5/27/2025,725.22,717.03,731.31,714.33,3.79M,1.61%
LLY,Eli Lilly and Co,5/23/2025,713.71,710.00,719.64,709.00,2.64M,-0.21%
LLY,Eli Lilly and Co,5/22/2025,715.20,717.10,722.19,711.55,4.25M,-1.34%
LLY,Eli Lilly and Co,5/21/2025,724.95,747.05,750.52,723.97,4.06M,-2.95%
LLY,Eli Lilly and Co,5/20/2025,747.01,756.00,763.49,743.00,3.87M,-1.07%
LLY,Eli Lilly and Co,5/19/2025,755.11,753.00,758.72,747.56,4.06M,-0.30%
LLY,Eli Lilly and Co,5/16/2025,757.39,740.00,758.87,738.00,4.65M,3.29%
LLY,Eli Lilly and Co,5/15/2025,733.29,725.70,738.68,712.21,5.21M,2.48%
LLY,Eli Lilly and Co,5/14/2025,715.56,749.24,759.50,714.03,7.56M,-4.09%
LLY,Eli Lilly and Co,5/13/2025,746.06,755.55,759.50,740.85,4.52M,-1.26%
LLY,Eli Lilly and Co,5/12/2025,755.57,727.87,765.33,722.18,9.18M,2.86%
LLY,Eli Lilly and Co,5/9/2025,734.57,752.01,762.01,733.00,4.07M,-2.25%
LLY,Eli Lilly and Co,5/8/2025,751.45,765.00,769.98,739.08,6.16M,-3.25%
LLY,Eli Lilly and Co,5/7/2025,776.72,780.50,784.34,772.26,3.82M,0.21%
LLY,Eli Lilly and Co,5/6/2025,775.12,816.89,818.42,770.35,5.98M,-5.64%
LLY,Eli Lilly and Co,5/5/2025,821.46,817.00,829.64,812.03,2.89M,-0.26%
LLY,Eli Lilly and Co,5/2/2025,823.62,825.11,831.53,807.59,6.06M,3.72%
LLY,Eli Lilly and Co,5/1/2025,794.10,844.00,850.93,792.07,12.60M,-11.66%
LLY,Eli Lilly and Co,4/30/2025,898.95,888.20,902.50,882.12,4.37M,1.55%
LLY,Eli Lilly and Co,4/29/2025,885.20,877.70,892.47,874.03,2.45M,0.90%
LLY,Eli Lilly and Co,4/28/2025,877.29,870.44,882.25,864.41,3.46M,-0.82%
LLY,Eli Lilly and Co,4/25/2025,884.54,859.66,885.58,851.07,3.40M,2.89%
LLY,Eli Lilly and Co,4/24/2025,859.73,836.00,862.25,829.21,2.94M,3.65%
LLY,Eli Lilly and Co,4/23/2025,829.42,836.96,846.01,818.64,2.71M,0.23%
LLY,Eli Lilly and Co,4/22/2025,827.54,821.88,832.00,814.00,3.09M,1.16%
LLY,Eli Lilly and Co,4/21/2025,818.02,841.51,843.91,807.00,3.33M,-2.61%
LLY,Eli Lilly and Co,4/17/2025,839.96,840.80,858.00,821.84,10.85M,14.30%
LLY,Eli Lilly and Co,4/16/2025,734.90,755.64,756.30,730.34,3.30M,-2.94%
LLY,Eli Lilly and Co,4/15/2025,757.18,755.57,765.31,751.49,2.46M,0.38%
LLY,Eli Lilly and Co,4/14/2025,754.35,750.45,759.56,734.52,3.46M,3.00%
LLY,Eli Lilly and Co,4/11/2025,732.41,722.89,735.84,711.97,3.60M,1.60%
LLY,Eli Lilly and Co,4/10/2025,720.91,738.90,741.95,691.77,4.18M,-4.35%
LLY,Eli Lilly and Co,4/9/2025,753.71,704.40,754.83,689.00,6.62M,3.78%
LLY,Eli Lilly and Co,4/8/2025,726.24,754.98,763.50,713.28,4.12M,0.35%
LLY,Eli Lilly and Co,4/7/2025,723.73,697.93,748.00,677.09,6.27M,-1.96%
LLY,Eli Lilly and Co,4/4/2025,738.21,762.11,768.27,734.70,5.30M,-6.45%
LLY,Eli Lilly and Co,4/3/2025,789.09,810.51,818.79,787.06,2.68M,-3.56%
LLY,Eli Lilly and Co,4/2/2025,818.22,795.04,819.85,795.04,2.68M,1.61%
LLY,Eli Lilly and Co,4/1/2025,805.23,818.60,820.66,797.00,2.99M,-2.50%
LLY,Eli Lilly and Co,3/31/2025,825.91,808.98,828.01,789.40,3.74M,0.41%
LLY,Eli Lilly and Co,3/28/2025,822.51,820.00,829.78,817.43,2.13M,0.10%
LLY,Eli Lilly and Co,3/27/2025,821.67,822.82,826.77,815.29,2.13M,-0.62%
LLY,Eli Lilly and Co,3/26/2025,826.76,845.69,851.41,826.40,2.56M,-3.00%
LLY,Eli Lilly and Co,3/25/2025,852.35,869.55,874.92,847.92,2.67M,-1.45%
LLY,Eli Lilly and Co,3/24/2025,864.90,845.32,866.87,837.76,3.10M,3.26%
LLY,Eli Lilly and Co,3/21/2025,837.57,837.80,850.42,825.32,5.96M,-0.59%
LLY,Eli Lilly and Co,3/20/2025,842.57,839.03,854.39,832.46,4.40M,0.66%
LLY,Eli Lilly and Co,3/19/2025,837.01,821.72,842.13,819.50,3.79M,1.76%
LLY,Eli Lilly and Co,3/18/2025,822.51,833.42,836.29,812.61,2.36M,-0.27%
LLY,Eli Lilly and Co,3/17/2025,824.76,816.95,829.00,814.57,2.55M,1.39%
LLY,Eli Lilly and Co,3/14/2025,813.48,803.11,815.21,800.00,3.10M,1.48%
LLY,Eli Lilly and Co,3/13/2025,801.65,818.24,821.11,795.38,3.57M,-2.46%
LLY,Eli Lilly and Co,3/12/2025,821.86,814.95,834.65,813.26,3.01M,-0.27%
LLY,Eli Lilly and Co,3/11/2025,824.06,827.20,832.35,811.64,3.80M,-0.69%
LLY,Eli Lilly and Co,3/10/2025,829.76,853.91,863.19,825.78,5.96M,-4.58%
LLY,Eli Lilly and Co,3/7/2025,869.58,905.39,908.00,861.39,4.82M,-4.73%
LLY,Eli Lilly and Co,3/6/2025,912.76,920.42,931.38,898.28,3.27M,-1.82%
LLY,Eli Lilly and Co,3/5/2025,929.72,904.80,930.49,901.64,3.11M,2.05%
LLY,Eli Lilly and Co,3/4/2025,911.06,922.23,929.16,902.79,3.34M,-2.01%
LLY,Eli Lilly and Co,3/3/2025,929.72,912.80,935.63,910.00,3.98M,0.99%
LLY,Eli Lilly and Co,2/28/2025,920.63,901.84,921.22,892.61,4.07M,1.71%
